transaction_id,account_code,level_code,version,period_date,amount
TXN0001347,EXP044,L03,Forecast,2025-10-01,82800.09
TXN0001348,EXP039,L07,Budget,2026-01-01,132868.64
TXN0001349,EXP008,L02,Budget,2026-05-01,269501.17
TXN0001350,EXP051,L01,Forecast,2025-11-01,74312.22
TXN0001351,EXP003,L12,Budget,2025-02-01,65098.74
TXN0001352,EXP038,L09,Budget,2025-12-01,337181.63
TXN0001353,EXP050,L10,Actual,2026-04-01,323406.58
TXN0001354,HC003,L08,Actual,2026-03-01,52.0
TXN0001355,EXP059,L07,Actual,2026-04-01,4741.29
TXN0001356,REV004,L01,Budget,2025-05-01,407735.16
TXN0001357,EXP036,L06,Actual,2026-01-01,123855.8
TXN0001358,EXP035,L07,Forecast,2026-02-01,199571.9
TXN0001359,EXP020,L04,Forecast,2026-03-01,238048.17
TXN0001360,EXP060,L07,Actual,2025-03-01,169076.26
TXN0001361,EXP008,L02,Actual,2025-12-01,171798.9
TXN0001362,REV003,L10,Actual,2025-11-01,78072.31
TXN0001363,EXP027,L02,Budget,2025-12-01,127264.42
TXN0001364,EXP010,L07,Actual,2025-07-01,16978.75
TXN0001365,EXP048,L04,Actual,2025-09-01,226888.43
TXN0001366,EXP040,L10,Budget,2026-03-01,177669.01
TXN0001367,EXP003,L12,Forecast,2025-12-01,56666.57
TXN0001368,EXP045,L04,Actual,2025-08-01,129796.3
TXN0001369,REV004,L01,Forecast,2025-12-01,554529.79
TXN0001370,EXP047,L07,Budget,2025-06-01,148466.72
TXN0001371,EXP003,L12,Budget,2026-05-01,66118.71
TXN0001372,EXP027,L02,Forecast,2025-07-01,171773.45
TXN0001373,HC001,L04,Budget,2025-11-01,40.0
TXN0001374,EXP019,L03,Forecast,2026-06-01,336517.41
TXN0001375,EXP049,L04,Actual,2026-01-01,140775.02
TXN0001376,EXP019,L03,Actual,2026-02-01,100709.44
TXN0001377,EXP022,L04,Actual,2025-10-01,298640.96
TXN0001378,EXP020,L04,Forecast,2025-09-01,314654.71
TXN0001379,EXP051,L01,Actual,2025-04-01,159417.73
TXN0001380,EXP060,L07,Forecast,2025-08-01,301686.64
TXN0001381,HC001,L04,Forecast,2025-09-01,18.0
TXN0001382,EXP038,L09,Actual,2025-10-01,92113.15
TXN0001383,EXP057,L08,Actual,2026-02-01,106990.15
TXN0001384,EXP034,L11,Forecast,2026-06-01,70192.27
TXN0001385,EXP010,L07,Budget,2025-11-01,201200.69
TXN0001386,EXP004,L10,Forecast,2026-04-01,289971.32
TXN0001387,EXP009,L04,Forecast,2026-06-01,257733.01
TXN0001388,EXP057,L08,Forecast,2025-09-01,41704.07
TXN0001389,EXP006,L08,Budget,2025-01-01,399087.13
TXN0001390,EXP049,L04,Forecast,2026-03-01,53377.33
TXN0001391,EXP045,L04,Budget,2025-04-01,344447.66
TXN0001392,EXP049,L04,Budget,2026-04-01,132075.75
TXN0001393,EXP058,L12,Forecast,2025-12-01,78701.12
TXN0001394,EXP041,L06,Forecast,2026-02-01,149476.52
TXN0001395,EXP031,L10,Forecast,2025-05-01,343939.12
TXN0001396,EXP004,L10,Budget,2025-08-01,6043.93
TXN0001397,EXP020,L04,Actual,2026-02-01,339606.11
TXN0001398,EXP025,L08,Budget,2025-05-01,289966.73
TXN0001399,EXP010,L07,Forecast,2025-02-01,329538.28
TXN0001400,EXP005,L05,Forecast,2025-12-01,44441.16
TXN0001401,EXP050,L10,Budget,2025-07-01,294067.87
TXN0001402,EXP030,L12,Actual,2026-01-01,345999.02
TXN0001403,EXP034,L11,Forecast,2026-01-01,77745.21
TXN0001404,EXP038,L09,Actual,2026-04-01,385609.26
TXN0001405,EXP036,L06,Actual,2025-03-01,369233.75
TXN0001406,EXP040,L10,Budget,2025-03-01,105914.4
TXN0001407,EXP024,L10,Forecast,2025-10-01,77282.72
TXN0001408,EXP045,L04,Actual,2026-01-01,156378.75
TXN0001409,EXP001,L02,Budget,2025-08-01,373950.43
TXN0001410,EXP036,L06,Actual,2025-02-01,354237.17
TXN0001411,EXP019,L03,Budget,2025-07-01,331867.8
TXN0001412,EXP006,L08,Forecast,2025-05-01,15327.22
TXN0001413,HC001,L04,Budget,2025-10-01,30.0
TXN0001414,EXP019,L03,Budget,2025-09-01,163817.83
TXN0001415,EXP042,L12,Budget,2025-01-01,121900.61
TXN0001416,EXP043,L10,Actual,2026-02-01,202765.01
TXN0001417,EXP045,L04,Forecast,2026-01-01,313009.52
TXN0001418,EXP035,L07,Budget,2025-02-01,221763.23
TXN0001419,EXP058,L12,Forecast,2025-11-01,284880.74
TXN0001420,EXP058,L12,Budget,2025-09-01,153808.78
TXN0001421,EXP038,L09,Budget,2025-05-01,354676.15
TXN0001422,EXP042,L12,Budget,2026-04-01,176385.36
TXN0001423,EXP019,L03,Budget,2026-03-01,106871.39
TXN0001424,REV003,L10,Actual,2025-07-01,765251.53
TXN0001425,REV004,L01,Budget,2025-08-01,506077.29
TXN0001426,EXP051,L01,Actual,2025-02-01,67021.07
TXN0001427,EXP053,L08,Forecast,2025-09-01,170005.47
TXN0001428,EXP022,L04,Budget,2026-03-01,301139.37
TXN0001429,EXP047,L07,Budget,2025-07-01,82014.66
TXN0001430,EXP034,L11,Budget,2025-08-01,5709.07
TXN0001431,REV002,L09,Budget,2025-11-01,391081.77
TXN0001432,EXP002,L10,Budget,2025-07-01,351370.26
TXN0001433,EXP010,L07,Budget,2025-08-01,80512.89
TXN0001434,EXP027,L02,Actual,2026-03-01,28952.88
TXN0001435,EXP045,L04,Budget,2026-02-01,313758.66
TXN0001436,EXP024,L10,Budget,2026-03-01,342649.31
TXN0001437,EXP005,L05,Actual,2025-12-01,300859.7
TXN0001438,EXP021,L02,Budget,2025-02-01,71077.19
TXN0001439,EXP042,L12,Actual,2025-07-01,24307.92
TXN0001440,EXP058,L12,Budget,2025-08-01,294417.02
TXN0001441,EXP036,L06,Actual,2026-04-01,69909.67
TXN0001442,REV002,L09,Budget,2025-09-01,659228.04
TXN0001443,EXP051,L01,Budget,2025-02-01,52568.21
TXN0001444,EXP019,L03,Actual,2025-03-01,378726.11
TXN0001445,EXP052,L04,Forecast,2025-01-01,38165.06
TXN0001446,EXP046,L06,Budget,2025-06-01,265443.12
TXN0001447,EXP004,L10,Actual,2025-02-01,352669.86
TXN0001448,REV004,L01,Actual,2026-02-01,828848.05
TXN0001449,HC002,L04,Forecast,2026-06-01,30.0
TXN0001450,EXP047,L07,Budget,2026-04-01,257592.86
TXN0001451,EXP045,L04,Actual,2025-11-01,330286.43
TXN0001452,EXP027,L02,Budget,2025-06-01,370412.4
TXN0001453,REV004,L01,Actual,2025-12-01,593845.95
TXN0001454,EXP010,L07,Forecast,2026-03-01,63326.29
TXN0001455,EXP044,L03,Actual,2025-05-01,137112.4
TXN0001456,EXP056,L07,Budget,2025-06-01,63909.63
TXN0001457,EXP039,L07,Budget,2025-11-01,155340.4
TXN0001458,EXP049,L04,Forecast,2025-10-01,285619.39
TXN0001459,EXP059,L07,Forecast,2025-05-01,378967.42
TXN0001460,EXP032,L01,Budget,2025-07-01,181645.07
TXN0001461,EXP050,L10,Budget,2025-06-01,41692.41
TXN0001462,EXP001,L02,Budget,2025-02-01,49451.87
TXN0001463,EXP030,L12,Forecast,2025-02-01,95811.06
TXN0001464,EXP023,L07,Forecast,2026-06-01,167539.61
TXN0001465,EXP059,L07,Forecast,2025-02-01,268504.63
TXN0001466,EXP058,L12,Budget,2026-03-01,342312.98
TXN0001467,EXP056,L07,Actual,2025-10-01,278047.21
TXN0001468,EXP052,L04,Forecast,2025-08-01,240109.16
TXN0001469,EXP023,L07,Budget,2025-09-01,278389.08
TXN0001470,EXP007,L02,Forecast,2025-11-01,294617.02
TXN0001471,EXP058,L12,Budget,2026-04-01,42605.42
TXN0001472,EXP007,L02,Budget,2026-04-01,378247.89
TXN0001473,EXP048,L04,Actual,2025-08-01,89684.19
TXN0001474,EXP030,L12,Budget,2025-06-01,10542.68
TXN0001475,EXP055,L06,Actual,2025-05-01,59448.1
TXN0001476,EXP025,L08,Budget,2026-01-01,272292.63
TXN0001477,EXP044,L03,Actual,2026-01-01,340298.96
TXN0001478,EXP008,L02,Budget,2025-01-01,277557.72
TXN0001479,EXP053,L08,Budget,2025-07-01,390512.47
TXN0001480,EXP019,L03,Actual,2026-03-01,351129.22
TXN0001481,EXP054,L07,Budget,2025-10-01,201876.93
TXN0001482,EXP034,L11,Actual,2026-05-01,240489.69
TXN0001483,EXP060,L07,Actual,2025-01-01,109842.92
TXN0001484,REV002,L09,Budget,2025-01-01,781154.19
TXN0001485,EXP040,L10,Forecast,2026-01-01,306850.18
TXN0001486,EXP044,L03,Actual,2025-03-01,245606.82
TXN0001487,EXP056,L07,Actual,2025-07-01,315633.1
TXN0001488,EXP029,L08,Actual,2025-09-01,250317.79
TXN0001489,EXP058,L12,Budget,2026-01-01,172001.2
TXN0001490,EXP043,L10,Budget,2025-06-01,379156.2
TXN0001491,EXP039,L07,Forecast,2025-11-01,166817.71
TXN0001492,HC003,L08,Budget,2026-03-01,59.0
TXN0001493,EXP032,L01,Actual,2025-11-01,318326.58
TXN0001494,EXP006,L08,Actual,2025-05-01,8979.67
TXN0001495,EXP001,L02,Actual,2025-12-01,218009.31
TXN0001496,EXP005,L05,Forecast,2025-05-01,13055.23
TXN0001497,EXP024,L10,Forecast,2025-06-01,62061.93
TXN0001498,EXP019,L03,Budget,2025-03-01,130386.97
TXN0001499,EXP056,L07,Actual,2025-07-01,18732.52
TXN0001500,EXP038,L09,Actual,2025-11-01,303465.43
TXN0001501,EXP045,L04,Forecast,2026-01-01,94571.37
TXN0001502,HC001,L04,Actual,2025-05-01,42.0
TXN0001503,EXP027,L02,Budget,2025-10-01,266303.96
TXN0001504,EXP007,L02,Budget,2026-02-01,152039.32
TXN0001505,EXP022,L04,Forecast,2025-09-01,250153.95
TXN0001506,REV002,L09,Forecast,2026-06-01,338696.07
TXN0001507,EXP008,L02,Budget,2025-04-01,90768.05
TXN0001508,EXP035,L07,Budget,2025-02-01,110499.32
TXN0001509,EXP035,L07,Budget,2025-06-01,27564.47
TXN0001510,EXP042,L12,Budget,2025-06-01,340500.48
TXN0001511,EXP002,L10,Budget,2025-03-01,150101.05
TXN0001512,EXP019,L03,Forecast,2025-04-01,285069.06
TXN0001513,EXP035,L07,Budget,2026-02-01,218289.07
TXN0001514,EXP035,L07,Actual,2026-01-01,120585.79
TXN0001515,REV001,L04,Budget,2025-04-01,501212.55
TXN0001516,HC002,L04,Forecast,2026-06-01,4.0
TXN0001517,EXP025,L08,Actual,2025-10-01,300530.49
TXN0001518,EXP054,L07,Forecast,2025-01-01,18946.93
TXN0001519,EXP025,L08,Budget,2026-05-01,366395.38
TXN0001520,EXP032,L01,Actual,2026-05-01,193215.73
TXN0001521,EXP054,L07,Actual,2026-05-01,132262.31
TXN0001522,EXP048,L04,Actual,2026-01-01,114144.05
TXN0001523,EXP056,L07,Actual,2025-10-01,310478.18
TXN0001524,EXP003,L12,Forecast,2026-02-01,290239.75
TXN0001525,EXP009,L04,Actual,2025-06-01,46493.64
TXN0001526,EXP005,L05,Forecast,2026-02-01,323848.0
TXN0001527,EXP007,L02,Budget,2025-07-01,74842.65
TXN0001528,EXP020,L04,Forecast,2025-03-01,20097.91
TXN0001529,EXP006,L08,Forecast,2025-09-01,213695.22
TXN0001530,EXP051,L01,Budget,2025-10-01,293630.09
TXN0001531,EXP033,L05,Forecast,2025-04-01,37838.95
TXN0001532,EXP056,L07,Forecast,2026-03-01,63062.85
TXN0001533,EXP049,L04,Actual,2025-09-01,230996.19
TXN0001534,EXP034,L11,Budget,2025-06-01,206447.53
TXN0001535,EXP008,L02,Budget,2026-06-01,9921.15
TXN0001536,EXP010,L07,Actual,2026-02-01,165108.89
TXN0001537,EXP048,L04,Forecast,2025-06-01,283079.69
TXN0001538,REV004,L01,Budget,2025-12-01,845809.27
TXN0001539,EXP048,L04,Budget,2026-06-01,135990.9
TXN0001540,EXP035,L07,Actual,2025-07-01,349441.33
TXN0001541,REV001,L04,Actual,2025-02-01,327641.84
TXN0001542,EXP007,L02,Actual,2025-08-01,354745.78
TXN0001543,EXP058,L12,Budget,2026-06-01,284494.18
TXN0001544,EXP060,L07,Actual,2026-06-01,276266.76
TXN0001545,EXP060,L07,Actual,2025-06-01,264673.93
TXN0001546,EXP037,L01,Forecast,2025-02-01,25737.24
TXN0001547,EXP026,L04,Forecast,2026-02-01,67277.61
TXN0001548,EXP030,L12,Actual,2025-08-01,343402.24
TXN0001549,EXP007,L02,Forecast,2025-07-01,353041.62
TXN0001550,EXP033,L05,Forecast,2026-01-01,269923.63
TXN0001551,EXP057,L08,Budget,2025-07-01,326193.83
TXN0001552,EXP027,L02,Forecast,2025-03-01,203251.96
TXN0001553,EXP041,L06,Budget,2026-06-01,365394.28
TXN0001554,EXP049,L04,Actual,2025-06-01,160264.46
TXN0001555,EXP002,L10,Budget,2026-02-01,221755.69
TXN0001556,EXP050,L10,Budget,2025-01-01,389312.7
TXN0001557,EXP008,L02,Budget,2026-05-01,316858.57
TXN0001558,EXP008,L02,Budget,2025-05-01,41461.44
TXN0001559,EXP035,L07,Forecast,2025-08-01,141032.39
TXN0001560,EXP007,L02,Actual,2025-03-01,212285.28
TXN0001561,EXP021,L02,Forecast,2025-01-01,163612.13
TXN0001562,EXP058,L12,Actual,2026-04-01,155485.81
TXN0001563,EXP042,L12,Budget,2026-02-01,302696.03
TXN0001564,EXP047,L07,Actual,2025-06-01,4497.03
TXN0001565,EXP058,L12,Forecast,2026-05-01,41979.56
TXN0001566,EXP042,L12,Actual,2025-08-01,308589.16
TXN0001567,EXP040,L10,Budget,2026-03-01,243466.12
TXN0001568,EXP027,L02,Budget,2026-03-01,367451.91
TXN0001569,EXP045,L04,Budget,2025-12-01,388034.92
TXN0001570,EXP027,L02,Forecast,2026-06-01,258014.1
TXN0001571,EXP035,L07,Forecast,2025-10-01,141277.52
TXN0001572,EXP032,L01,Budget,2025-01-01,396288.95
TXN0001573,EXP053,L08,Forecast,2025-05-01,281195.09
TXN0001574,EXP025,L08,Actual,2026-01-01,214478.9
TXN0001575,EXP049,L04,Budget,2025-12-01,230748.97
TXN0001576,EXP002,L10,Budget,2025-11-01,180390.51
TXN0001577,EXP020,L04,Forecast,2026-05-01,238084.29
TXN0001578,EXP058,L12,Budget,2025-11-01,131807.82
TXN0001579,EXP039,L07,Actual,2026-02-01,252053.28
TXN0001580,REV001,L04,Actual,2025-10-01,803605.27
TXN0001581,EXP038,L09,Forecast,2025-01-01,179130.62
TXN0001582,EXP041,L06,Actual,2025-05-01,306403.21
TXN0001583,EXP027,L02,Actual,2025-10-01,27045.8
TXN0001584,EXP029,L08,Forecast,2026-01-01,194803.62
TXN0001585,EXP036,L06,Budget,2026-06-01,313175.05
TXN0001586,EXP030,L12,Actual,2026-04-01,103454.22
TXN0001587,EXP023,L07,Forecast,2025-10-01,163439.98
TXN0001588,REV005,L03,Forecast,2025-07-01,732318.55
TXN0001589,EXP052,L04,Forecast,2025-10-01,46792.74
TXN0001590,EXP030,L12,Budget,2025-10-01,335880.49
TXN0001591,EXP034,L11,Forecast,2025-11-01,84090.64
TXN0001592,EXP047,L07,Forecast,2026-06-01,323754.05
TXN0001593,EXP002,L10,Actual,2025-10-01,311009.48
TXN0001594,EXP035,L07,Budget,2025-09-01,117426.27
TXN0001595,REV001,L04,Forecast,2025-06-01,613449.14
TXN0001596,EXP033,L05,Actual,2025-01-01,132013.47
TXN0001597,EXP006,L08,Budget,2025-02-01,67282.51
TXN0001598,EXP004,L10,Actual,2025-02-01,159889.63
TXN0001599,EXP019,L03,Forecast,2025-02-01,9195.12
TXN0001600,EXP035,L07,Budget,2025-09-01,214787.23
TXN0001601,HC002,L04,Actual,2026-05-01,7.0
TXN0001602,EXP050,L10,Budget,2025-01-01,223400.22
TXN0001603,EXP035,L07,Forecast,2026-06-01,77601.65
TXN0001604,EXP043,L10,Budget,2025-11-01,194022.11
TXN0001605,EXP043,L10,Forecast,2026-06-01,96310.55
TXN0001606,EXP039,L07,Forecast,2026-04-01,106240.78
TXN0001607,EXP055,L06,Forecast,2025-04-01,222226.22
TXN0001608,EXP027,L02,Budget,2025-01-01,61452.17
TXN0001609,EXP029,L08,Actual,2025-01-01,20802.83
TXN0001610,EXP009,L04,Budget,2025-12-01,288641.13
TXN0001611,EXP049,L04,Forecast,2026-01-01,42525.36
TXN0001612,EXP057,L08,Forecast,2025-12-01,258729.63
TXN0001613,REV002,L09,Actual,2026-01-01,298866.27
TXN0001614,EXP036,L06,Actual,2025-07-01,330536.27
TXN0001615,EXP035,L07,Forecast,2025-10-01,173933.3
TXN0001616,EXP037,L01,Budget,2026-05-01,304945.67
TXN0001617,EXP059,L07,Forecast,2025-01-01,262143.82
TXN0001618,EXP034,L11,Actual,2025-06-01,166949.27
TXN0001619,EXP042,L12,Budget,2025-01-01,46973.43
TXN0001620,EXP049,L04,Budget,2026-02-01,150199.77
TXN0001621,EXP045,L04,Budget,2025-02-01,93908.63
TXN0001622,EXP059,L07,Actual,2025-10-01,379978.18
TXN0001623,HC002,L04,Budget,2025-02-01,26.0
TXN0001624,EXP031,L10,Actual,2025-11-01,381967.47
TXN0001625,EXP036,L06,Actual,2025-12-01,67604.21
TXN0001626,REV003,L10,Actual,2025-05-01,719287.82
TXN0001627,EXP004,L10,Budget,2025-11-01,364244.15
TXN0001628,EXP040,L10,Forecast,2026-02-01,349152.59
TXN0001629,EXP004,L10,Actual,2026-02-01,307711.13
TXN0001630,EXP007,L02,Budget,2025-04-01,244377.39
TXN0001631,EXP022,L04,Budget,2025-07-01,372884.31
TXN0001632,EXP042,L12,Forecast,2025-10-01,176951.58
TXN0001633,REV002,L09,Actual,2026-04-01,311207.7
TXN0001634,EXP058,L12,Actual,2025-10-01,217391.17
TXN0001635,EXP044,L03,Actual,2025-12-01,239720.51
TXN0001636,EXP039,L07,Actual,2025-11-01,69947.54
TXN0001637,EXP055,L06,Budget,2026-06-01,91639.22
TXN0001638,REV001,L04,Actual,2025-03-01,874031.78
TXN0001639,EXP019,L03,Actual,2025-12-01,88828.22
TXN0001640,EXP006,L08,Forecast,2025-02-01,3323.07
TXN0001641,HC001,L04,Actual,2025-05-01,43.0
TXN0001642,EXP007,L02,Budget,2025-03-01,371859.7
TXN0001643,EXP050,L10,Actual,2025-08-01,369408.01
TXN0001644,EXP041,L06,Budget,2026-03-01,198872.08
TXN0001645,EXP028,L12,Actual,2026-06-01,257730.14
TXN0001646,EXP047,L07,Budget,2025-12-01,223162.65
TXN0001647,EXP046,L06,Forecast,2025-11-01,222549.25
TXN0001648,EXP006,L08,Budget,2025-10-01,69783.85
TXN0001649,EXP054,L07,Actual,2025-05-01,285695.46
TXN0001650,EXP021,L02,Budget,2026-01-01,48031.15
TXN0001651,EXP033,L05,Actual,2026-04-01,148560.87
TXN0001652,EXP001,L02,Actual,2025-03-01,23786.17
TXN0001653,EXP059,L07,Budget,2026-05-01,340968.43
TXN0001654,REV004,L01,Actual,2025-10-01,559393.39
TXN0001655,HC002,L04,Actual,2026-03-01,20.0
TXN0001656,HC003,L08,Actual,2025-08-01,49.0
TXN0001657,EXP024,L10,Forecast,2025-07-01,143935.56
TXN0001658,EXP005,L05,Actual,2026-03-01,349790.32
TXN0001659,EXP047,L07,Forecast,2025-10-01,46629.72
TXN0001660,EXP051,L01,Actual,2025-04-01,143850.03
TXN0001661,EXP020,L04,Forecast,2026-03-01,81376.64
TXN0001662,EXP019,L03,Forecast,2025-07-01,16585.52
TXN0001663,EXP010,L07,Actual,2026-05-01,214657.61
TXN0001664,EXP010,L07,Budget,2025-04-01,212880.75
TXN0001665,EXP027,L02,Budget,2025-03-01,275975.57
TXN0001666,HC001,L04,Forecast,2026-05-01,59.0
TXN0001667,EXP039,L07,Budget,2026-02-01,374662.96
TXN0001668,EXP033,L05,Actual,2026-05-01,214909.26
TXN0001669,EXP007,L02,Forecast,2025-03-01,142345.3
TXN0001670,EXP007,L02,Actual,2026-06-01,191136.7
TXN0001671,REV001,L04,Actual,2026-06-01,419575.69
TXN0001672,EXP021,L02,Forecast,2025-03-01,126757.45
TXN0001673,EXP003,L12,Actual,2025-10-01,164620.29
TXN0001674,EXP054,L07,Forecast,2025-07-01,370779.71
TXN0001675,EXP047,L07,Budget,2026-04-01,325242.78
TXN0001676,EXP051,L01,Forecast,2025-02-01,42407.81
TXN0001677,EXP037,L01,Budget,2025-12-01,171092.6
TXN0001678,EXP031,L10,Budget,2025-10-01,113128.1
TXN0001679,EXP025,L08,Actual,2025-03-01,294617.83
TXN0001680,EXP029,L08,Forecast,2026-01-01,373539.11
TXN0001681,EXP038,L09,Actual,2025-03-01,394800.9
TXN0001682,EXP010,L07,Budget,2026-01-01,56347.58
TXN0001683,EXP039,L07,Forecast,2025-09-01,355686.21
TXN0001684,EXP041,L06,Actual,2025-09-01,388724.18
TXN0001685,EXP022,L04,Budget,2025-01-01,276418.5
TXN0001686,EXP003,L12,Budget,2026-06-01,239039.8
TXN0001687,EXP022,L04,Actual,2025-08-01,231820.9
TXN0001688,EXP035,L07,Budget,2025-11-01,67162.88
TXN0001689,EXP046,L06,Budget,2026-06-01,238591.49
TXN0001690,EXP043,L10,Forecast,2025-10-01,362031.64
TXN0001691,EXP006,L08,Forecast,2025-10-01,157165.25
TXN0001692,EXP048,L04,Forecast,2026-05-01,120421.24
TXN0001693,EXP049,L04,Forecast,2026-03-01,233969.89
TXN0001694,EXP029,L08,Budget,2026-06-01,364513.79
TXN0001695,EXP024,L10,Actual,2025-11-01,254773.56
TXN0001696,EXP037,L01,Actual,2026-05-01,52314.53
TXN0001697,EXP034,L11,Forecast,2025-04-01,337349.63
TXN0001698,REV004,L01,Budget,2025-05-01,110738.54
TXN0001699,EXP048,L04,Forecast,2026-03-01,292988.98
TXN0001700,EXP039,L07,Forecast,2025-03-01,328360.67
TXN0001701,EXP020,L04,Forecast,2026-06-01,76637.51
TXN0001702,EXP039,L07,Actual,2025-03-01,185924.59
TXN0001703,EXP060,L07,Actual,2026-05-01,121100.98
TXN0001704,HC002,L04,Actual,2025-04-01,51.0
TXN0001705,HC003,L08,Budget,2026-02-01,32.0
TXN0001706,EXP049,L04,Budget,2026-05-01,397975.71
TXN0001707,EXP034,L11,Budget,2025-03-01,74525.63
TXN0001708,EXP009,L04,Forecast,2025-01-01,85548.18
TXN0001709,EXP033,L05,Actual,2026-02-01,339870.67
TXN0001710,EXP003,L12,Budget,2025-08-01,244682.33
TXN0001711,EXP032,L01,Forecast,2025-03-01,111490.69
TXN0001712,EXP059,L07,Actual,2025-01-01,355228.17
TXN0001713,REV002,L09,Forecast,2025-06-01,758385.34
TXN0001714,EXP029,L08,Actual,2025-02-01,149421.8
TXN0001715,EXP005,L05,Forecast,2026-02-01,369995.44
TXN0001716,EXP038,L09,Budget,2025-08-01,329598.83
TXN0001717,EXP024,L10,Budget,2025-11-01,298316.38
TXN0001718,EXP035,L07,Budget,2026-03-01,384551.55
TXN0001719,REV001,L04,Forecast,2025-11-01,215885.04
TXN0001720,EXP044,L03,Actual,2025-01-01,298959.26
TXN0001721,EXP003,L12,Budget,2025-08-01,315331.39
TXN0001722,EXP001,L02,Budget,2025-08-01,383493.33
TXN0001723,EXP035,L07,Budget,2026-04-01,124334.76
TXN0001724,EXP042,L12,Actual,2025-12-01,50262.51
TXN0001725,EXP047,L07,Actual,2025-02-01,230439.17
TXN0001726,EXP045,L04,Forecast,2025-11-01,330888.01
TXN0001727,EXP052,L04,Budget,2026-05-01,287437.19
TXN0001728,REV003,L10,Actual,2025-11-01,101847.06
TXN0001729,EXP004,L10,Actual,2025-07-01,286424.19
TXN0001730,EXP009,L04,Actual,2025-03-01,362499.19
TXN0001731,EXP060,L07,Forecast,2026-05-01,199483.36
TXN0001732,EXP025,L08,Actual,2025-05-01,366175.02
TXN0001733,EXP001,L02,Budget,2025-12-01,204843.49
TXN0001734,EXP039,L07,Actual,2025-08-01,85176.35
TXN0001735,HC001,L04,Forecast,2025-02-01,46.0
TXN0001736,REV001,L04,Forecast,2025-11-01,512869.77
TXN0001737,EXP056,L07,Actual,2025-03-01,147953.78
TXN0001738,EXP019,L03,Actual,2025-08-01,36207.39
TXN0001739,EXP022,L04,Actual,2026-01-01,97284.7
TXN0001740,EXP032,L01,Forecast,2025-06-01,144113.21
TXN0001741,EXP051,L01,Budget,2025-04-01,153172.68
TXN0001742,HC001,L04,Actual,2025-02-01,43.0
TXN0001743,EXP004,L10,Forecast,2025-08-01,189671.64
TXN0001744,EXP007,L02,Actual,2025-01-01,342393.6
TXN0001745,EXP035,L07,Forecast,2026-02-01,398713.85
TXN0001746,EXP042,L12,Actual,2026-02-01,3865.02
TXN0001747,EXP059,L07,Budget,2025-10-01,72481.49
TXN0001748,EXP001,L02,Actual,2025-09-01,104057.05
TXN0001749,EXP053,L08,Forecast,2026-02-01,32464.27
TXN0001750,EXP058,L12,Budget,2026-03-01,383642.05
TXN0001751,EXP021,L02,Forecast,2025-07-01,135235.32
TXN0001752,EXP056,L07,Forecast,2025-10-01,165018.71
TXN0001753,HC002,L04,Budget,2025-12-01,8.0
TXN0001754,REV003,L10,Budget,2026-06-01,514833.5
TXN0001755,EXP004,L10,Actual,2025-07-01,5292.48
TXN0001756,EXP005,L05,Actual,2026-02-01,84995.19
TXN0001757,EXP004,L10,Forecast,2025-04-01,106792.25
TXN0001758,HC002,L04,Forecast,2025-09-01,30.0
TXN0001759,EXP003,L12,Forecast,2025-08-01,237607.11
TXN0001760,EXP051,L01,Budget,2025-01-01,230987.1
TXN0001761,EXP037,L01,Budget,2026-02-01,199128.25
TXN0001762,HC002,L04,Forecast,2025-01-01,37.0
TXN0001763,EXP007,L02,Budget,2026-05-01,215559.26
TXN0001764,EXP055,L06,Actual,2026-05-01,182829.21
TXN0001765,HC003,L08,Actual,2025-12-01,8.0
TXN0001766,EXP055,L06,Forecast,2025-08-01,332800.94
TXN0001767,EXP050,L10,Actual,2026-06-01,299949.41
TXN0001768,EXP030,L12,Budget,2026-04-01,51067.78
TXN0001769,HC003,L08,Budget,2025-01-01,42.0
TXN0001770,EXP028,L12,Forecast,2026-06-01,394077.48
TXN0001771,EXP051,L01,Budget,2026-01-01,335979.2
TXN0001772,EXP053,L08,Actual,2025-02-01,82831.84
TXN0001773,EXP009,L04,Forecast,2026-05-01,304482.66
TXN0001774,EXP058,L12,Budget,2026-05-01,198380.23
TXN0001775,EXP036,L06,Actual,2026-03-01,261456.03
TXN0001776,EXP023,L07,Forecast,2025-08-01,293454.64
TXN0001777,EXP009,L04,Actual,2025-10-01,304870.41
TXN0001778,EXP029,L08,Budget,2025-09-01,39528.65
TXN0001779,EXP046,L06,Budget,2025-01-01,249830.09
TXN0001780,EXP003,L12,Actual,2025-07-01,206035.13
TXN0001781,EXP041,L06,Actual,2025-01-01,76143.3
TXN0001782,EXP004,L10,Actual,2025-05-01,140774.97
TXN0001783,EXP051,L01,Budget,2025-02-01,369684.22
TXN0001784,REV005,L03,Forecast,2025-06-01,783002.98
TXN0001785,EXP010,L07,Budget,2025-02-01,290216.15
TXN0001786,EXP023,L07,Actual,2026-03-01,55312.3
TXN0001787,HC003,L08,Actual,2025-03-01,2.0
TXN0001788,REV004,L01,Forecast,2026-04-01,636046.99
TXN0001789,EXP054,L07,Forecast,2025-09-01,41682.5
TXN0001790,EXP009,L04,Budget,2025-09-01,149750.1
TXN0001791,EXP050,L10,Budget,2026-06-01,258012.13
TXN0001792,REV004,L01,Forecast,2026-04-01,657398.94
TXN0001793,EXP020,L04,Budget,2025-05-01,59390.96
TXN0001794,HC003,L08,Forecast,2026-03-01,2.0
TXN0001795,EXP038,L09,Forecast,2026-06-01,190918.44
